date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:54:18	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2284f2-60863c1a3e360%22	https://www.tempooficial.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/Meus%20Sites/Tempo/www.tempooficial.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://www.tempooficial.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.16.6)
19:54:20	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2284f2-60863c1a3e360%22	https://www.tempooficial.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/Meus%20Sites/Tempo/www.tempooficial.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://www.tempooficial.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.16.6)
19:54:22	13276/13276	---M--	200	added ('OK')	font/woff2	etag:%2233dc-60863c1a3e360%22	https://www.tempooficial.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/Meus%20Sites/Tempo/www.tempooficial.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://www.tempooficial.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.16.6)
19:54:23	16276/16276	---M--	200	added ('OK')	font/woff	etag:%223f94-60863c1a3e360%22	https://www.tempooficial.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/Meus%20Sites/Tempo/www.tempooficial.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://www.tempooficial.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.16.6)
19:54:24	33736/33736	---M--	200	added ('OK')	font/ttf	etag:%2283c8-60863c1a3e360%22	https://www.tempooficial.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/Meus%20Sites/Tempo/www.tempooficial.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://www.tempooficial.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.16.6)
19:54:27	144714/144714	---M--	200	added ('OK')	image/svg+xml	etag:%222354a-60863c1a3e360%22	https://www.tempooficial.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/Meus%20Sites/Tempo/www.tempooficial.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://www.tempooficial.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.16.6)
19:54:28	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-60863c1a3e360%22	https://www.tempooficial.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/Meus%20Sites/Tempo/www.tempooficial.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://www.tempooficial.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.16.6)
19:54:29	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-60863c1a3e360%22	https://www.tempooficial.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/Meus%20Sites/Tempo/www.tempooficial.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://www.tempooficial.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.16.6)
19:54:31	78196/78196	---M--	200	added ('OK')	font/woff2	etag:%2213174-60863c1a41241%22	https://www.tempooficial.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/Meus%20Sites/Tempo/www.tempooficial.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://www.tempooficial.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.16.6)
19:54:33	101652/101652	---M--	200	added ('OK')	font/woff	etag:%2218d14-60863c1a41241%22	https://www.tempooficial.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/Meus%20Sites/Tempo/www.tempooficial.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://www.tempooficial.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.16.6)
19:54:35	202744/202744	---M--	200	added ('OK')	font/ttf	etag:%22317f8-60863c1a41241%22	https://www.tempooficial.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/Meus%20Sites/Tempo/www.tempooficial.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://www.tempooficial.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.16.6)
19:54:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html		http://site.tempooficial.com.br/wp-content/uploads/2023/11/ampulheta-azul.png	C:/Meus%20Sites/Tempo/site.tempooficial.com.br/wp-content/uploads/2023/11/ampulheta-azul.9b.delayed	(from https://www.tempooficial.com.br/wp-content/uploads/elementor/css/post-14.css?ver=1701116228)
19:54:39	918991/918991	---M--	200	added ('OK')	image/svg+xml	etag:%22e05cf-60863c1a402a1%22	https://www.tempooficial.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/Meus%20Sites/Tempo/www.tempooficial.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://www.tempooficial.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.16.6)
19:54:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html		http://site.tempooficial.com.br/wp-content/uploads/2023/10/Atempo-solu20.png	C:/Meus%20Sites/Tempo/site.tempooficial.com.br/wp-content/uploads/2023/10/Atempo-solu20.9d.delayed	(from https://www.tempooficial.com.br/wp-content/uploads/elementor/css/post-14.css?ver=1701116228)
19:54:40	82391/82391	---M--	200	added ('OK')	image/png	etag:%22141d7-60ae6ee793f01%22	https://site.tempooficial.com.br/wp-content/uploads/2023/11/ampulheta-azul.png	C:/Meus%20Sites/Tempo/site.tempooficial.com.br/wp-content/uploads/2023/11/ampulheta-azul.png	(from https://www.tempooficial.com.br/wp-content/uploads/elementor/css/post-14.css?ver=1701116228)
19:54:44	886817/886817	---M--	200	added ('OK')	image/png	etag:%22d8821-608a1383a325e%22	https://site.tempooficial.com.br/wp-content/uploads/2023/10/Atempo-solu20.png	C:/Meus%20Sites/Tempo/site.tempooficial.com.br/wp-content/uploads/2023/10/Atempo-solu20.png	(from https://www.tempooficial.com.br/wp-content/uploads/elementor/css/post-14.css?ver=1701116228)
19:54:44	123520/123520	---M--	200	added ('OK')	font/woff2	etag:%221e280-60863d5078585%22	https://www.tempooficial.com.br/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.woff2	C:/Meus%20Sites/Tempo/www.tempooficial.com.br/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.woff2	(from https://www.tempooficial.com.br/wp-content/plugins/happy-elementor-addons/assets/fonts/style.min.css?ver=3.9.0)
19:54:46	294780/294780	---M--	200	added ('OK')	font/woff	etag:%2247f7c-60863d5078585%22	https://www.tempooficial.com.br/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.woff	C:/Meus%20Sites/Tempo/www.tempooficial.com.br/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.woff	(from https://www.tempooficial.com.br/wp-content/plugins/happy-elementor-addons/assets/fonts/style.min.css?ver=3.9.0)
19:54:48	776099/776099	---M--	200	added ('OK')	image/svg+xml	etag:%22bd7a3-60863d50775e5%22	https://www.tempooficial.com.br/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.svg	C:/Meus%20Sites/Tempo/www.tempooficial.com.br/wp-content/plugins/happy-elementor-addons/assets/fonts/happy-icons.svg	(from https://www.tempooficial.com.br/wp-content/plugins/happy-elementor-addons/assets/fonts/style.min.css?ver=3.9.0)
19:54:49	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-60863c1a37600%22	https://www.tempooficial.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Meus%20Sites/Tempo/www.tempooficial.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from https://www.tempooficial.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
19:54:51	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-60863c1a37600%22	https://www.tempooficial.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.eot?	C:/Meus%20Sites/Tempo/www.tempooficial.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://www.tempooficial.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
19:54:52	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2212d68-60863c1a385a0%22	https://www.tempooficial.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Meus%20Sites/Tempo/www.tempooficial.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from https://www.tempooficial.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
19:54:53	98024/98024	---M--	200	added ('OK')	font/woff	etag:%2217ee8-60863c1a385a0%22	https://www.tempooficial.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Meus%20Sites/Tempo/www.tempooficial.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from https://www.tempooficial.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
19:54:54	165548/165548	---M--	200	added ('OK')	font/ttf	etag:%22286ac-60863c1a385a0%22	https://www.tempooficial.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Meus%20Sites/Tempo/www.tempooficial.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from https://www.tempooficial.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
19:54:57	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%226c7db-60863c1a385a0%22	https://www.tempooficial.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Meus%20Sites/Tempo/www.tempooficial.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://www.tempooficial.com.br/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
19:54:58	0/-1	---M--	500	error ('')			https://www.tempooficial.com.br/wp-json/wp/v2/pages/14	C:/Meus%20Sites/Tempo/www.tempooficial.com.br/wp-json/wp/v2/pages/14.html	(from https://www.tempooficial.com.br/)
19:54:58	0/-1	---M--	500	error ('')			https://www.tempooficial.com.br/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.tempooficial.com.br%2F	C:/Meus%20Sites/Tempo/www.tempooficial.com.br/wp-json/oembed/1.0/embed8e9c.html	(from https://www.tempooficial.com.br/)
19:54:58	0/-1	---M--	500	error ('')			https://www.tempooficial.com.br/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.tempooficial.com.br%2F&format=xml	C:/Meus%20Sites/Tempo/www.tempooficial.com.br/wp-json/oembed/1.0/embed7a9a.html	(from https://www.tempooficial.com.br/)
19:54:58	0/-1	---M--	500	error ('')			https://www.tempooficial.com.br/wp-json/wp/v2/pages/14	C:/Meus%20Sites/Tempo/www.tempooficial.com.br/wp-json/wp/v2/pages/14.html	(from https://www.tempooficial.com.br/)
19:54:58	0/-1	---M--	500	error ('')			https://www.tempooficial.com.br/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.tempooficial.com.br%2F	C:/Meus%20Sites/Tempo/www.tempooficial.com.br/wp-json/oembed/1.0/embed8e9c.html	(from https://www.tempooficial.com.br/)
19:54:58	0/-1	---M--	500	error ('')			https://www.tempooficial.com.br/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.tempooficial.com.br%2F&format=xml	C:/Meus%20Sites/Tempo/www.tempooficial.com.br/wp-json/oembed/1.0/embed7a9a.html	(from https://www.tempooficial.com.br/)
